gene	tissue	exp
ENSG00000116704:SLC35D1	Brain_Cortex	1.39164280993781
ENSG00000081019:RSBN1	Brain_Cortex	1.55797230295147
ENSG00000125459:MSTO1	Brain_Cortex	2.46417377839066
ENSG00000198160:MIER1	Brain_Cortex	1.67279433581943
ENSG00000116580:GON4L	Brain_Cortex	2.37808325311616
ENSG00000171735:CAMTA1	Brain_Cortex	3.44855414059602
ENSG00000049246:PER3	Brain_Cortex	2.49723825486998
ENSG00000116584:ARHGEF2	Brain_Cortex	4.3324560106346
ENSG00000160767:FAM189B	Brain_Cortex	4.05347540656892
ENSG00000116539:ASH1L	Brain_Cortex	3.23464347304037
ENSG00000177628:GBA	Brain_Cortex	3.09459029785814
ENSG00000143622:RIT1	Brain_Cortex	2.07378190734928
ENSG00000143630:HCN3	Brain_Frontal_Cortex_BA9	1.69318238828934
ENSG00000213047:DENND1B	Brain_Frontal_Cortex_BA9	0.788933254007583
ENSG00000134242:PTPN22	Brain_Frontal_Cortex_BA9	0.121809626870823
ENSG00000136634:IL10	Brain_Frontal_Cortex_BA9	0.0581615742996574
ENSG00000143627:PKLR	Brain_Frontal_Cortex_BA9	0.21601547046297
ENSG00000152763:WDR78	Brain_Frontal_Cortex_BA9	0.459083403680239
ENSG00000134376:CRB1	Brain_Frontal_Cortex_BA9	1.12727487343971
ENSG00000081985:IL12RB2	Brain_Frontal_Cortex_BA9	0.763526110256309
ENSG00000203963:C1orf141	Brain_Frontal_Cortex_BA9	0.103084077351797
ENSG00000162594:IL23R	Brain_Frontal_Cortex_BA9	0
ENSG00000173080:RXFP4	Brain_Frontal_Cortex_BA9	0
ENSG00000049245:VAMP3	Brain_Frontal_Cortex_BA9	4.4055474652751
ENSG00000163479:SSR2	Brain_Frontal_Cortex_BA9	4.74589922622622
ENSG00000176444:CLK2	Brain_Frontal_Cortex_BA9	3.06874009750517
ENSG00000132680:KIAA0907	Brain_Frontal_Cortex_BA9	3.14176988483111
ENSG00000160803:UBQLN4	Brain_Frontal_Cortex_BA9	5.00808243686441
ENSG00000163374:YY1AP1	Brain_Frontal_Cortex_BA9	4.26990958495509
ENSG00000116521:SCAMP3	Brain_Frontal_Cortex_BA9	3.96610197761125
ENSG00000160752:FDPS	Brain_Frontal_Cortex_BA9	4.38948775230378
ENSG00000132718:SYT11	Brain_Frontal_Cortex_BA9	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Frontal_Cortex_BA9	1.36278602261101
ENSG00000081019:RSBN1	Brain_Frontal_Cortex_BA9	2.01661212299482
ENSG00000125459:MSTO1	Brain_Frontal_Cortex_BA9	2.12209722680922
ENSG00000198160:MIER1	Brain_Frontal_Cortex_BA9	2.01002388252422
ENSG00000116580:GON4L	Brain_Frontal_Cortex_BA9	2.21118836919865
ENSG00000171735:CAMTA1	Brain_Frontal_Cortex_BA9	3.93314643086126
ENSG00000049246:PER3	Brain_Frontal_Cortex_BA9	2.61478216324168
ENSG00000116584:ARHGEF2	Brain_Frontal_Cortex_BA9	4.02885796697307
ENSG00000160767:FAM189B	Brain_Frontal_Cortex_BA9	3.87194303232321
ENSG00000116539:ASH1L	Brain_Frontal_Cortex_BA9	3.31986416013531
ENSG00000177628:GBA	Brain_Frontal_Cortex_BA9	3.1554180124276
ENSG00000143622:RIT1	Brain_Frontal_Cortex_BA9	2.15713986721445
ENSG00000143630:HCN3	Brain_Hippocampus	0.820405884744186
ENSG00000213047:DENND1B	Brain_Hippocampus	0.613823645421093
ENSG00000134242:PTPN22	Brain_Hippocampus	0.132360317448841
ENSG00000136634:IL10	Brain_Hippocampus	0.13061722718466
ENSG00000143627:PKLR	Brain_Hippocampus	0.00715110679447667
ENSG00000152763:WDR78	Brain_Hippocampus	0.540521835235219
ENSG00000134376:CRB1	Brain_Hippocampus	0.944492419560259
ENSG00000081985:IL12RB2	Brain_Hippocampus	0.542330526338717
ENSG00000203963:C1orf141	Brain_Hippocampus	0.168501620115596
ENSG00000162594:IL23R	Brain_Hippocampus	0
ENSG00000173080:RXFP4	Brain_Hippocampus	0
ENSG00000049245:VAMP3	Brain_Hippocampus	4.96543293162173
ENSG00000163479:SSR2	Brain_Hippocampus	4.60729817996818
ENSG00000176444:CLK2	Brain_Hippocampus	3.0492082868451
ENSG00000132680:KIAA0907	Brain_Hippocampus	2.96788122879496
ENSG00000160803:UBQLN4	Brain_Hippocampus	4.34523561069663
ENSG00000163374:YY1AP1	Brain_Hippocampus	4.03029491009464
ENSG00000116521:SCAMP3	Brain_Hippocampus	3.7561921344189
ENSG00000160752:FDPS	Brain_Hippocampus	3.99767712483964
ENSG00000132718:SYT11	Brain_Hippocampus	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Hippocampus	1.36936701866571
ENSG00000081019:RSBN1	Brain_Hippocampus	1.71082744299878
ENSG00000125459:MSTO1	Brain_Hippocampus	2.04900249923757
ENSG00000198160:MIER1	Brain_Hippocampus	1.97374662214392
ENSG00000116580:GON4L	Brain_Hippocampus	1.89425623685763
ENSG00000171735:CAMTA1	Brain_Hippocampus	2.90364960523819
ENSG00000049246:PER3	Brain_Hippocampus	2.23747201028423
ENSG00000116584:ARHGEF2	Brain_Hippocampus	3.86563830071295
ENSG00000160767:FAM189B	Brain_Hippocampus	3.22573586255316
ENSG00000116539:ASH1L	Brain_Hippocampus	2.81268192246416
ENSG00000177628:GBA	Brain_Hippocampus	2.79317965609874
ENSG00000143622:RIT1	Brain_Hippocampus	2.19879893602291
ENSG00000143630:HCN3	Brain_Hypothalamus	2.19584761769339
ENSG00000213047:DENND1B	Brain_Hypothalamus	0.81697565813905
ENSG00000134242:PTPN22	Brain_Hypothalamus	0.20793430772148
ENSG00000136634:IL10	Brain_Hypothalamus	0.19260944606752
ENSG00000143627:PKLR	Brain_Hypothalamus	0.314431555775577
ENSG00000152763:WDR78	Brain_Hypothalamus	0.728125107358176
ENSG00000134376:CRB1	Brain_Hypothalamus	0.787637014863481
ENSG00000081985:IL12RB2	Brain_Hypothalamus	0.0987576058837926
ENSG00000203963:C1orf141	Brain_Hypothalamus	0.157342859211483
ENSG00000162594:IL23R	Brain_Hypothalamus	0
ENSG00000173080:RXFP4	Brain_Hypothalamus	0
ENSG00000049245:VAMP3	Brain_Hypothalamus	4.80236842052847
ENSG00000163479:SSR2	Brain_Hypothalamus	4.59742945439994
ENSG00000176444:CLK2	Brain_Hypothalamus	3.09536897079385
ENSG00000132680:KIAA0907	Brain_Hypothalamus	3.07808258121735
ENSG00000160803:UBQLN4	Brain_Hypothalamus	4.2864255124019
ENSG00000163374:YY1AP1	Brain_Hypothalamus	4.1399774309275
ENSG00000116521:SCAMP3	Brain_Hypothalamus	4.03144601376706
ENSG00000160752:FDPS	Brain_Hypothalamus	4.45840836469428
ENSG00000132718:SYT11	Brain_Hypothalamus	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Hypothalamus	1.60250677088759
ENSG00000081019:RSBN1	Brain_Hypothalamus	1.95721650943606
ENSG00000125459:MSTO1	Brain_Hypothalamus	2.2036532835448
ENSG00000198160:MIER1	Brain_Hypothalamus	2.07973722488689
ENSG00000116580:GON4L	Brain_Hypothalamus	2.04374017415728
ENSG00000171735:CAMTA1	Brain_Hypothalamus	3.59174511482363
ENSG00000049246:PER3	Brain_Hypothalamus	2.41863843539914
ENSG00000116584:ARHGEF2	Brain_Hypothalamus	3.10197989889662
ENSG00000160767:FAM189B	Brain_Hypothalamus	3.35035496003438
ENSG00000116539:ASH1L	Brain_Hypothalamus	2.82661188940327
ENSG00000177628:GBA	Brain_Hypothalamus	3.25283229784233
ENSG00000143622:RIT1	Brain_Hypothalamus	2.58260474475961
ENSG00000143630:HCN3	Brain_Nucleus_accumbens_basal_ganglia	1.53355460588512
ENSG00000213047:DENND1B	Brain_Nucleus_accumbens_basal_ganglia	1.01898278244566
ENSG00000134242:PTPN22	Brain_Nucleus_accumbens_basal_ganglia	0.148199802663544
ENSG00000136634:IL10	Brain_Nucleus_accumbens_basal_ganglia	0.0749328993200379
ENSG00000143627:PKLR	Brain_Nucleus_accumbens_basal_ganglia	0.0656511688660075
ENSG00000152763:WDR78	Brain_Nucleus_accumbens_basal_ganglia	0.585865299088872
ENSG00000134376:CRB1	Brain_Nucleus_accumbens_basal_ganglia	1.12450078263029
ENSG00000081985:IL12RB2	Brain_Nucleus_accumbens_basal_ganglia	0.0496033241836745
ENSG00000203963:C1orf141	Brain_Nucleus_accumbens_basal_ganglia	0.140835503313531
ENSG00000162594:IL23R	Brain_Nucleus_accumbens_basal_ganglia	0
ENSG00000173080:RXFP4	Brain_Nucleus_accumbens_basal_ganglia	0
ENSG00000049245:VAMP3	Brain_Nucleus_accumbens_basal_ganglia	4.52767577261841
ENSG00000163479:SSR2	Brain_Nucleus_accumbens_basal_ganglia	5.06902733604507
ENSG00000176444:CLK2	Brain_Nucleus_accumbens_basal_ganglia	3.13280579165348
ENSG00000132680:KIAA0907	Brain_Nucleus_accumbens_basal_ganglia	3.24578232760335
ENSG00000160803:UBQLN4	Brain_Nucleus_accumbens_basal_ganglia	4.72596499165333
ENSG00000163374:YY1AP1	Brain_Nucleus_accumbens_basal_ganglia	4.24902850632827
ENSG00000116521:SCAMP3	Brain_Nucleus_accumbens_basal_ganglia	3.89443237820604
ENSG00000160752:FDPS	Brain_Nucleus_accumbens_basal_ganglia	3.77891872303042
ENSG00000132718:SYT11	Brain_Nucleus_accumbens_basal_ganglia	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Nucleus_accumbens_basal_ganglia	1.85197554637642
ENSG00000081019:RSBN1	Brain_Nucleus_accumbens_basal_ganglia	1.83720539920939
ENSG00000125459:MSTO1	Brain_Nucleus_accumbens_basal_ganglia	2.05121574628949
ENSG00000198160:MIER1	Brain_Nucleus_accumbens_basal_ganglia	2.03721061291254
ENSG00000116580:GON4L	Brain_Nucleus_accumbens_basal_ganglia	2.16382124662174
ENSG00000171735:CAMTA1	Brain_Nucleus_accumbens_basal_ganglia	3.23759422967198
ENSG00000049246:PER3	Brain_Nucleus_accumbens_basal_ganglia	2.54740645426734
ENSG00000116584:ARHGEF2	Brain_Nucleus_accumbens_basal_ganglia	3.68044655647661
ENSG00000160767:FAM189B	Brain_Nucleus_accumbens_basal_ganglia	3.45616964421217
ENSG00000116539:ASH1L	Brain_Nucleus_accumbens_basal_ganglia	3.11325857658542
ENSG00000177628:GBA	Brain_Nucleus_accumbens_basal_ganglia	3.15140061562706
ENSG00000143622:RIT1	Brain_Nucleus_accumbens_basal_ganglia	2.39397248582508
ENSG00000143630:HCN3	Brain_Putamen_basal_ganglia	0.968547228373544
ENSG00000213047:DENND1B	Brain_Putamen_basal_ganglia	0.905731976391242
ENSG00000134242:PTPN22	Brain_Putamen_basal_ganglia	0.121178476764034
ENSG00000136634:IL10	Brain_Putamen_basal_ganglia	0.0894146565034094
ENSG00000143627:PKLR	Brain_Putamen_basal_ganglia	0.0271299418536027
ENSG00000152763:WDR78	Brain_Putamen_basal_ganglia	0.407343724373005
ENSG00000134376:CRB1	Brain_Putamen_basal_ganglia	0.9924729688911
ENSG00000081985:IL12RB2	Brain_Putamen_basal_ganglia	0.0389265381992504
ENSG00000203963:C1orf141	Brain_Putamen_basal_ganglia	0.104992108764641
ENSG00000162594:IL23R	Brain_Putamen_basal_ganglia	0
ENSG00000173080:RXFP4	Brain_Putamen_basal_ganglia	0.0141692446020873
ENSG00000049245:VAMP3	Brain_Putamen_basal_ganglia	4.85657579393402
ENSG00000163479:SSR2	Brain_Putamen_basal_ganglia	4.91280575452229
ENSG00000176444:CLK2	Brain_Putamen_basal_ganglia	3.01402225866727
ENSG00000132680:KIAA0907	Brain_Putamen_basal_ganglia	3.05282042023314
ENSG00000160803:UBQLN4	Brain_Putamen_basal_ganglia	4.7709061123608
ENSG00000163374:YY1AP1	Brain_Putamen_basal_ganglia	4.01649045530139
ENSG00000116521:SCAMP3	Brain_Putamen_basal_ganglia	3.81967372590687
ENSG00000160752:FDPS	Brain_Putamen_basal_ganglia	3.72950799955716
ENSG00000132718:SYT11	Brain_Putamen_basal_ganglia	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Putamen_basal_ganglia	1.468839100114
ENSG00000081019:RSBN1	Brain_Putamen_basal_ganglia	1.63132528715736
ENSG00000125459:MSTO1	Brain_Putamen_basal_ganglia	1.86303709699752
ENSG00000198160:MIER1	Brain_Putamen_basal_ganglia	1.93643351085462
ENSG00000116580:GON4L	Brain_Putamen_basal_ganglia	1.94478068075103
ENSG00000171735:CAMTA1	Brain_Putamen_basal_ganglia	3.25425359196852
ENSG00000049246:PER3	Brain_Putamen_basal_ganglia	2.33331452333833
ENSG00000116584:ARHGEF2	Brain_Putamen_basal_ganglia	4.0230849452955
ENSG00000160767:FAM189B	Brain_Putamen_basal_ganglia	3.20577610054251
ENSG00000116539:ASH1L	Brain_Putamen_basal_ganglia	2.73713797927602
ENSG00000177628:GBA	Brain_Putamen_basal_ganglia	2.88762931184559
ENSG00000143622:RIT1	Brain_Putamen_basal_ganglia	2.31899742517986
ENSG00000143630:HCN3	Brain_Spinal_cord_cervical_c-1	0.914672902250911
ENSG00000213047:DENND1B	Brain_Spinal_cord_cervical_c-1	0.41485059577563
ENSG00000134242:PTPN22	Brain_Spinal_cord_cervical_c-1	0.41232323263769
ENSG00000136634:IL10	Brain_Spinal_cord_cervical_c-1	0.449589861270666
ENSG00000143627:PKLR	Brain_Spinal_cord_cervical_c-1	0.02884188742212
ENSG00000152763:WDR78	Brain_Spinal_cord_cervical_c-1	0.52096834107575
ENSG00000134376:CRB1	Brain_Spinal_cord_cervical_c-1	0.54142193937024
ENSG00000081985:IL12RB2	Brain_Spinal_cord_cervical_c-1	0.0583942441063199
ENSG00000203963:C1orf141	Brain_Spinal_cord_cervical_c-1	0.0589979291317788
ENSG00000162594:IL23R	Brain_Spinal_cord_cervical_c-1	0
ENSG00000173080:RXFP4	Brain_Spinal_cord_cervical_c-1	0
ENSG00000049245:VAMP3	Brain_Spinal_cord_cervical_c-1	5.6724253419715
ENSG00000163479:SSR2	Brain_Spinal_cord_cervical_c-1	4.68884533227013
ENSG00000176444:CLK2	Brain_Spinal_cord_cervical_c-1	2.98466434892803
ENSG00000132680:KIAA0907	Brain_Spinal_cord_cervical_c-1	3.1019940189871
ENSG00000160803:UBQLN4	Brain_Spinal_cord_cervical_c-1	3.92822097221935
ENSG00000163374:YY1AP1	Brain_Spinal_cord_cervical_c-1	3.9435713165024
ENSG00000116521:SCAMP3	Brain_Spinal_cord_cervical_c-1	4.30660410712742
ENSG00000160752:FDPS	Brain_Spinal_cord_cervical_c-1	4.3077753117145
ENSG00000132718:SYT11	Brain_Spinal_cord_cervical_c-1	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Spinal_cord_cervical_c-1	1.47425428691301
ENSG00000081019:RSBN1	Brain_Spinal_cord_cervical_c-1	1.54483617545836
ENSG00000125459:MSTO1	Brain_Spinal_cord_cervical_c-1	1.83686083174983
ENSG00000198160:MIER1	Brain_Spinal_cord_cervical_c-1	2.11129369901855
ENSG00000116580:GON4L	Brain_Spinal_cord_cervical_c-1	1.86180167964348
ENSG00000171735:CAMTA1	Brain_Spinal_cord_cervical_c-1	2.57165046817913
ENSG00000049246:PER3	Brain_Spinal_cord_cervical_c-1	2.89448418824185
ENSG00000116584:ARHGEF2	Brain_Spinal_cord_cervical_c-1	4.75165121267115
ENSG00000160767:FAM189B	Brain_Spinal_cord_cervical_c-1	2.87481582454647
ENSG00000116539:ASH1L	Brain_Spinal_cord_cervical_c-1	2.61143686342736
ENSG00000177628:GBA	Brain_Spinal_cord_cervical_c-1	3.11760783135655
ENSG00000143622:RIT1	Brain_Spinal_cord_cervical_c-1	2.40674141247255
ENSG00000143630:HCN3	Brain_Substantia_nigra	1.23313112217976
ENSG00000213047:DENND1B	Brain_Substantia_nigra	0.534615168219716
ENSG00000134242:PTPN22	Brain_Substantia_nigra	0.147384877335205
ENSG00000136634:IL10	Brain_Substantia_nigra	0.239675038304461
ENSG00000143627:PKLR	Brain_Substantia_nigra	0.0375988063723096
ENSG00000152763:WDR78	Brain_Substantia_nigra	0.500502046445038
ENSG00000134376:CRB1	Brain_Substantia_nigra	0.580889884040249
ENSG00000081985:IL12RB2	Brain_Substantia_nigra	0.0396835902232837
ENSG00000203963:C1orf141	Brain_Substantia_nigra	0.0748639025236061
ENSG00000162594:IL23R	Brain_Substantia_nigra	0
ENSG00000173080:RXFP4	Brain_Substantia_nigra	0
ENSG00000049245:VAMP3	Brain_Substantia_nigra	5.49213142149017
ENSG00000163479:SSR2	Brain_Substantia_nigra	4.67076353191644
ENSG00000176444:CLK2	Brain_Substantia_nigra	2.98919152133657
ENSG00000132680:KIAA0907	Brain_Substantia_nigra	2.94088402774476
ENSG00000160803:UBQLN4	Brain_Substantia_nigra	4.18040697096442
ENSG00000163374:YY1AP1	Brain_Substantia_nigra	3.99729682554851
ENSG00000116521:SCAMP3	Brain_Substantia_nigra	3.96335288434131
ENSG00000160752:FDPS	Brain_Substantia_nigra	4.06558015523017
ENSG00000132718:SYT11	Brain_Substantia_nigra	5.6724253419715
ENSG00000116704:SLC35D1	Brain_Substantia_nigra	1.39445085356899
ENSG00000081019:RSBN1	Brain_Substantia_nigra	1.53280094820942
ENSG00000125459:MSTO1	Brain_Substantia_nigra	1.9967427579606
ENSG00000198160:MIER1	Brain_Substantia_nigra	1.94016508331453
ENSG00000116580:GON4L	Brain_Substantia_nigra	1.85096166721262
ENSG00000171735:CAMTA1	Brain_Substantia_nigra	2.84994640710828
ENSG00000049246:PER3	Brain_Substantia_nigra	2.38313300748823
ENSG00000116584:ARHGEF2	Brain_Substantia_nigra	3.74705638869006
ENSG00000160767:FAM189B	Brain_Substantia_nigra	2.92294202275709
ENSG00000116539:ASH1L	Brain_Substantia_nigra	2.67260651263208
ENSG00000177628:GBA	Brain_Substantia_nigra	3.01234338293565
ENSG00000143622:RIT1	Brain_Substantia_nigra	2.56961053939501
ENSG00000143630:HCN3	Breast_Mammary_Tissue	1.33765697220533
ENSG00000213047:DENND1B	Breast_Mammary_Tissue	1.17566651406121
ENSG00000134242:PTPN22	Breast_Mammary_Tissue	0.727307921953977
ENSG00000136634:IL10	Breast_Mammary_Tissue	0.495386728039968
ENSG00000143627:PKLR	Breast_Mammary_Tissue	0.0213964455852187
ENSG00000152763:WDR78	Breast_Mammary_Tissue	0.636704162819748
ENSG00000134376:CRB1	Breast_Mammary_Tissue	0.0345006643165674
ENSG00000081985:IL12RB2	Breast_Mammary_Tissue	0.289254169295653
ENSG00000203963:C1orf141	Breast_Mammary_Tissue	0
ENSG00000162594:IL23R	Breast_Mammary_Tissue	0
ENSG00000173080:RXFP4	Breast_Mammary_Tissue	0.0469501432450375
ENSG00000049245:VAMP3	Breast_Mammary_Tissue	5.66838761930246
ENSG00000163479:SSR2	Breast_Mammary_Tissue	5.6724253419715
ENSG00000176444:CLK2	Breast_Mammary_Tissue	4.57966280783034
ENSG00000132680:KIAA0907	Breast_Mammary_Tissue	4.27494448592398
ENSG00000160803:UBQLN4	Breast_Mammary_Tissue	4.09349769038878
ENSG00000163374:YY1AP1	Breast_Mammary_Tissue	4.81908124018184
ENSG00000116521:SCAMP3	Breast_Mammary_Tissue	4.59063877845242
ENSG00000160752:FDPS	Breast_Mammary_Tissue	4.66566039414395
ENSG00000132718:SYT11	Breast_Mammary_Tissue	2.30847372684896
ENSG00000116704:SLC35D1	Breast_Mammary_Tissue	1.95685450901317
ENSG00000081019:RSBN1	Breast_Mammary_Tissue	2.48406516250194
ENSG00000125459:MSTO1	Breast_Mammary_Tissue	3.06527968435179
ENSG00000198160:MIER1	Breast_Mammary_Tissue	2.77499615707783
ENSG00000116580:GON4L	Breast_Mammary_Tissue	3.16042533970767
ENSG00000171735:CAMTA1	Breast_Mammary_Tissue	2.00437725749682
ENSG00000049246:PER3	Breast_Mammary_Tissue	2.44181598704396
ENSG00000116584:ARHGEF2	Breast_Mammary_Tissue	4.04997983764367
ENSG00000160767:FAM189B	Breast_Mammary_Tissue	3.32764549286795
ENSG00000116539:ASH1L	Breast_Mammary_Tissue	3.33648805052772
ENSG00000177628:GBA	Breast_Mammary_Tissue	3.40643632514672
ENSG00000143622:RIT1	Breast_Mammary_Tissue	3.21324773256586
ENSG00000143630:HCN3	Cells_EBV-transformed_lymphocytes	1.17385743871503
ENSG00000213047:DENND1B	Cells_EBV-transformed_lymphocytes	0.458881977535009
ENSG00000134242:PTPN22	Cells_EBV-transformed_lymphocytes	4.53207326950997
ENSG00000136634:IL10	Cells_EBV-transformed_lymphocytes	2.33127956373302
ENSG00000143627:PKLR	Cells_EBV-transformed_lymphocytes	0
ENSG00000152763:WDR78	Cells_EBV-transformed_lymphocytes	0.0967006778458153
ENSG00000134376:CRB1	Cells_EBV-transformed_lymphocytes	0.00453961826640475
ENSG00000081985:IL12RB2	Cells_EBV-transformed_lymphocytes	1.80446648216523
ENSG00000203963:C1orf141	Cells_EBV-transformed_lymphocytes	0
ENSG00000162594:IL23R	Cells_EBV-transformed_lymphocytes	1.41090627750092
ENSG00000173080:RXFP4	Cells_EBV-transformed_lymphocytes	0.0405086357135937
ENSG00000049245:VAMP3	Cells_EBV-transformed_lymphocytes	3.13936023883862
ENSG00000163479:SSR2	Cells_EBV-transformed_lymphocytes	5.6724253419715
ENSG00000176444:CLK2	Cells_EBV-transformed_lymphocytes	4.77832221871976
ENSG00000132680:KIAA0907	Cells_EBV-transformed_lymphocytes	4.3314287287279
ENSG00000160803:UBQLN4	Cells_EBV-transformed_lymphocytes	3.94774494626433
ENSG00000163374:YY1AP1	Cells_EBV-transformed_lymphocytes	4.97080247605545
ENSG00000116521:SCAMP3	Cells_EBV-transformed_lymphocytes	4.92491899073921
ENSG00000160752:FDPS	Cells_EBV-transformed_lymphocytes	5.6724253419715
ENSG00000132718:SYT11	Cells_EBV-transformed_lymphocytes	3.68918696068463
ENSG00000116704:SLC35D1	Cells_EBV-transformed_lymphocytes	2.40886043478294
ENSG00000081019:RSBN1	Cells_EBV-transformed_lymphocytes	2.92078801740787
ENSG00000125459:MSTO1	Cells_EBV-transformed_lymphocytes	2.8608602924138
ENSG00000198160:MIER1	Cells_EBV-transformed_lymphocytes	3.39438944694011
ENSG00000116580:GON4L	Cells_EBV-transformed_lymphocytes	3.08178179991074
ENSG00000171735:CAMTA1	Cells_EBV-transformed_lymphocytes	1.80039578361947
ENSG00000049246:PER3	Cells_EBV-transformed_lymphocytes	0.705290369823984
ENSG00000116584:ARHGEF2	Cells_EBV-transformed_lymphocytes	4.32602410188752
ENSG00000160767:FAM189B	Cells_EBV-transformed_lymphocytes	3.50230779331728
ENSG00000116539:ASH1L	Cells_EBV-transformed_lymphocytes	3.08549152199781
ENSG00000177628:GBA	Cells_EBV-transformed_lymphocytes	2.85752813419025
ENSG00000143622:RIT1	Cells_EBV-transformed_lymphocytes	3.90495323284015
ENSG00000143630:HCN3	Cells_Transformed_fibroblasts	0.857588095734338
ENSG00000213047:DENND1B	Cells_Transformed_fibroblasts	0.712748021750261
ENSG00000134242:PTPN22	Cells_Transformed_fibroblasts	1.55649874165745
ENSG00000136634:IL10	Cells_Transformed_fibroblasts	0
ENSG00000143627:PKLR	Cells_Transformed_fibroblasts	0.0188369762624941
ENSG00000152763:WDR78	Cells_Transformed_fibroblasts	0.646383507705414
ENSG00000134376:CRB1	Cells_Transformed_fibroblasts	0.0227945046949739
ENSG00000081985:IL12RB2	Cells_Transformed_fibroblasts	0.0514644653555187
ENSG00000203963:C1orf141	Cells_Transformed_fibroblasts	0
ENSG00000162594:IL23R	Cells_Transformed_fibroblasts	0
ENSG00000173080:RXFP4	Cells_Transformed_fibroblasts	0
ENSG00000049245:VAMP3	Cells_Transformed_fibroblasts	5.53703312051163
ENSG00000163479:SSR2	Cells_Transformed_fibroblasts	5.6724253419715
ENSG00000176444:CLK2	Cells_Transformed_fibroblasts	3.95523085314902
ENSG00000132680:KIAA0907	Cells_Transformed_fibroblasts	3.41736072924092
ENSG00000160803:UBQLN4	Cells_Transformed_fibroblasts	3.4620677346819
ENSG00000163374:YY1AP1	Cells_Transformed_fibroblasts	3.85399859107195
ENSG00000116521:SCAMP3	Cells_Transformed_fibroblasts	4.65407601125152
ENSG00000160752:FDPS	Cells_Transformed_fibroblasts	4.56346965694255
ENSG00000132718:SYT11	Cells_Transformed_fibroblasts	3.19166171365249
ENSG00000116704:SLC35D1	Cells_Transformed_fibroblasts	3.03029147894383
ENSG00000081019:RSBN1	Cells_Transformed_fibroblasts	1.75449604231842
ENSG00000125459:MSTO1	Cells_Transformed_fibroblasts	2.52265928056804
ENSG00000198160:MIER1	Cells_Transformed_fibroblasts	2.65600583214899
ENSG00000116580:GON4L	Cells_Transformed_fibroblasts	2.60108383910201
ENSG00000171735:CAMTA1	Cells_Transformed_fibroblasts	1.54563670395272
ENSG00000049246:PER3	Cells_Transformed_fibroblasts	0.816854984597338
ENSG00000116584:ARHGEF2	Cells_Transformed_fibroblasts	4.16996522204008
ENSG00000160767:FAM189B	Cells_Transformed_fibroblasts	3.92527422959543
ENSG00000116539:ASH1L	Cells_Transformed_fibroblasts	3.00345440991324
ENSG00000177628:GBA	Cells_Transformed_fibroblasts	4.19241239123956
ENSG00000143622:RIT1	Cells_Transformed_fibroblasts	2.75183870291429
ENSG00000143630:HCN3	Cervix_Ectocervix	1.7463342206176
ENSG00000213047:DENND1B	Cervix_Ectocervix	0.842853536874344
ENSG00000134242:PTPN22	Cervix_Ectocervix	0.41112972954559
ENSG00000136634:IL10	Cervix_Ectocervix	0.221463290858839
ENSG00000143627:PKLR	Cervix_Ectocervix	0
ENSG00000152763:WDR78	Cervix_Ectocervix	0.589586430432178
ENSG00000134376:CRB1	Cervix_Ectocervix	0.019699874407142
ENSG00000081985:IL12RB2	Cervix_Ectocervix	0.182931541875499
ENSG00000203963:C1orf141	Cervix_Ectocervix	0
ENSG00000162594:IL23R	Cervix_Ectocervix	0
ENSG00000173080:RXFP4	Cervix_Ectocervix	0.0735871287205819
ENSG00000049245:VAMP3	Cervix_Ectocervix	5.50288029620652
ENSG00000163479:SSR2	Cervix_Ectocervix	5.6724253419715
ENSG00000176444:CLK2	Cervix_Ectocervix	4.59421943515557
ENSG00000132680:KIAA0907	Cervix_Ectocervix	4.45966055995878
ENSG00000160803:UBQLN4	Cervix_Ectocervix	4.59057927168519
ENSG00000163374:YY1AP1	Cervix_Ectocervix	4.92149480039802
ENSG00000116521:SCAMP3	Cervix_Ectocervix	4.36828994401965
ENSG00000160752:FDPS	Cervix_Ectocervix	4.40463734705307
ENSG00000132718:SYT11	Cervix_Ectocervix	3.80691431905037
ENSG00000116704:SLC35D1	Cervix_Ectocervix	2.56413338785014
ENSG00000081019:RSBN1	Cervix_Ectocervix	2.47479907266579
ENSG00000125459:MSTO1	Cervix_Ectocervix	2.90916725739437
ENSG00000198160:MIER1	Cervix_Ectocervix	2.89184651102795
ENSG00000116580:GON4L	Cervix_Ectocervix	3.01274291041691
ENSG00000171735:CAMTA1	Cervix_Ectocervix	1.83103845264571
ENSG00000049246:PER3	Cervix_Ectocervix	2.89994699313481
ENSG00000116584:ARHGEF2	Cervix_Ectocervix	4.03973408618311
ENSG00000160767:FAM189B	Cervix_Ectocervix	3.62164861453821
ENSG00000116539:ASH1L	Cervix_Ectocervix	3.29580955250746
ENSG00000177628:GBA	Cervix_Ectocervix	3.48724656113548
ENSG00000143622:RIT1	Cervix_Ectocervix	3.05265739613081
ENSG00000143630:HCN3	Cervix_Endocervix	2.1785120570306
ENSG00000213047:DENND1B	Cervix_Endocervix	0.850566531332481
ENSG00000134242:PTPN22	Cervix_Endocervix	0.600367457220107
