gene	tissue	exp
ENSG00000133687	Cells_EBV-transformed_lymphocytes	0.282712795877806
ENSG00000256053	Cells_EBV-transformed_lymphocytes	2.26697801382954
ENSG00000101442	Cells_EBV-transformed_lymphocytes	2.82581001945276
ENSG00000137841	Cells_EBV-transformed_lymphocytes	3.13387843572931
ENSG00000188641	Cells_EBV-transformed_lymphocytes	2.07445451166123
ENSG00000239713	Cells_EBV-transformed_lymphocytes	5.6724253419715
ENSG00000123384	Cells_Transformed_fibroblasts	5.6724253419715
ENSG00000120451	Cells_Transformed_fibroblasts	4.03429647630968
ENSG00000117335	Cells_Transformed_fibroblasts	4.55313560759229
ENSG00000163634	Cells_Transformed_fibroblasts	4.79989218277747
ENSG00000132563	Cells_Transformed_fibroblasts	1.57748290419589
ENSG00000124212	Cells_Transformed_fibroblasts	1.52462861889698
ENSG00000182600	Cells_Transformed_fibroblasts	0.299752794171532
ENSG00000183454	Cells_Transformed_fibroblasts	0.00492081988096934
ENSG00000132911	Cells_Transformed_fibroblasts	0
ENSG00000120903	Cells_Transformed_fibroblasts	0
ENSG00000161896	Cells_Transformed_fibroblasts	0.555174568248425
ENSG00000144619	Cells_Transformed_fibroblasts	0.0084399536382141
ENSG00000151067	Cells_Transformed_fibroblasts	1.81675392277593
ENSG00000019102	Cells_Transformed_fibroblasts	0.263656919094001
ENSG00000138821	Cells_Transformed_fibroblasts	3.00885866386745
ENSG00000133687	Cells_Transformed_fibroblasts	3.85072565273399
ENSG00000256053	Cells_Transformed_fibroblasts	2.14239001126856
ENSG00000101442	Cells_Transformed_fibroblasts	2.14128192399005
ENSG00000137841	Cells_Transformed_fibroblasts	0.121183914915369
ENSG00000188641	Cells_Transformed_fibroblasts	3.89158443662862
ENSG00000239713	Cells_Transformed_fibroblasts	2.15720800553118
ENSG00000123384	Cervix_Ectocervix	5.6724253419715
ENSG00000120451	Cervix_Ectocervix	3.65560330074822
ENSG00000117335	Cervix_Ectocervix	4.81463004951626
ENSG00000163634	Cervix_Ectocervix	4.52945602344758
ENSG00000132563	Cervix_Ectocervix	1.53334251682272
ENSG00000124212	Cervix_Ectocervix	4.2453297266272
ENSG00000182600	Cervix_Ectocervix	0.188096030130298
ENSG00000183454	Cervix_Ectocervix	0.190359901410988
ENSG00000132911	Cervix_Ectocervix	0
ENSG00000120903	Cervix_Ectocervix	0.0238533539790104
ENSG00000161896	Cervix_Ectocervix	1.1824908745377
ENSG00000144619	Cervix_Ectocervix	1.65001948925262
ENSG00000151067	Cervix_Ectocervix	2.16990159396993
ENSG00000019102	Cervix_Ectocervix	1.51754891916866
ENSG00000138821	Cervix_Ectocervix	2.22515638176754
ENSG00000133687	Cervix_Ectocervix	2.80217205247496
ENSG00000256053	Cervix_Ectocervix	2.01285886743356
ENSG00000101442	Cervix_Ectocervix	3.14582053567178
ENSG00000137841	Cervix_Ectocervix	1.47458448771128
ENSG00000188641	Cervix_Ectocervix	3.0367078490679
ENSG00000239713	Cervix_Ectocervix	2.47208834689
ENSG00000123384	Cervix_Endocervix	5.6724253419715
ENSG00000120451	Cervix_Endocervix	3.54154143195175
ENSG00000117335	Cervix_Endocervix	4.71612552687553
ENSG00000163634	Cervix_Endocervix	4.39004585750602
ENSG00000132563	Cervix_Endocervix	1.58805395659051
ENSG00000124212	Cervix_Endocervix	4.27761744489383
ENSG00000182600	Cervix_Endocervix	0.268319810885971
ENSG00000183454	Cervix_Endocervix	0.084471325782591
ENSG00000132911	Cervix_Endocervix	0.0578259232476585
ENSG00000120903	Cervix_Endocervix	0.0226275628231572
ENSG00000161896	Cervix_Endocervix	1.41882767888093
ENSG00000144619	Cervix_Endocervix	1.81763012704323
ENSG00000151067	Cervix_Endocervix	2.25947167499823
ENSG00000019102	Cervix_Endocervix	1.5013608191722
ENSG00000138821	Cervix_Endocervix	3.03023647740108
ENSG00000133687	Cervix_Endocervix	3.15306405116946
ENSG00000256053	Cervix_Endocervix	2.18010704862755
ENSG00000101442	Cervix_Endocervix	3.05158592690351
ENSG00000137841	Cervix_Endocervix	2.27451337568012
ENSG00000188641	Cervix_Endocervix	3.06179628337275
ENSG00000239713	Cervix_Endocervix	2.77432057352501
ENSG00000123384	Colon_Sigmoid	5.21672750709618
ENSG00000120451	Colon_Sigmoid	4.00583790432846
ENSG00000117335	Colon_Sigmoid	4.57295506081239
ENSG00000163634	Colon_Sigmoid	4.95952568392996
ENSG00000132563	Colon_Sigmoid	3.59442518601821
ENSG00000124212	Colon_Sigmoid	4.67031652165119
ENSG00000182600	Colon_Sigmoid	0.294252409243479
ENSG00000183454	Colon_Sigmoid	0.0768140785069219
ENSG00000132911	Colon_Sigmoid	0
ENSG00000120903	Colon_Sigmoid	0.00446465699631863
ENSG00000161896	Colon_Sigmoid	2.28931972248748
ENSG00000144619	Colon_Sigmoid	0.88141577233404
ENSG00000151067	Colon_Sigmoid	4.31590094531867
ENSG00000019102	Colon_Sigmoid	0.988106752656637
ENSG00000138821	Colon_Sigmoid	0.930340313147218
ENSG00000133687	Colon_Sigmoid	3.03774835237012
ENSG00000256053	Colon_Sigmoid	2.65615379827142
ENSG00000101442	Colon_Sigmoid	2.57038557961045
ENSG00000137841	Colon_Sigmoid	1.83169981375214
ENSG00000188641	Colon_Sigmoid	2.86966725985637
ENSG00000239713	Colon_Sigmoid	2.05924385826541
ENSG00000123384	Colon_Transverse	4.82551106931329
ENSG00000120451	Colon_Transverse	3.66560244457552
ENSG00000117335	Colon_Transverse	4.97032460353016
ENSG00000163634	Colon_Transverse	4.53173669493086
ENSG00000132563	Colon_Transverse	2.05678159124712
ENSG00000124212	Colon_Transverse	2.93817441187142
ENSG00000182600	Colon_Transverse	2.24136075086991
ENSG00000183454	Colon_Transverse	0.09826495961035
ENSG00000132911	Colon_Transverse	0.0296679154381911
ENSG00000120903	Colon_Transverse	0.00666176251695064
ENSG00000161896	Colon_Transverse	1.51702161290794
ENSG00000144619	Colon_Transverse	1.18586266537557
ENSG00000151067	Colon_Transverse	2.50529738015267
ENSG00000019102	Colon_Transverse	5.6724253419715
ENSG00000138821	Colon_Transverse	2.88162370366349
ENSG00000133687	Colon_Transverse	2.09778047607359
ENSG00000256053	Colon_Transverse	2.32112895955723
ENSG00000101442	Colon_Transverse	2.71542505258653
ENSG00000137841	Colon_Transverse	2.32794870824615
ENSG00000188641	Colon_Transverse	2.210305756179
ENSG00000239713	Colon_Transverse	1.9156780458247
ENSG00000123384	Esophagus_Gastroesophageal_Junction	5.41649874053532
ENSG00000120451	Esophagus_Gastroesophageal_Junction	3.87805634013257
ENSG00000117335	Esophagus_Gastroesophageal_Junction	4.48802091565591
ENSG00000163634	Esophagus_Gastroesophageal_Junction	4.69789414131921
ENSG00000132563	Esophagus_Gastroesophageal_Junction	3.91679637372913
ENSG00000124212	Esophagus_Gastroesophageal_Junction	4.93049570707924
ENSG00000182600	Esophagus_Gastroesophageal_Junction	0.255663785097459
ENSG00000183454	Esophagus_Gastroesophageal_Junction	0.607980025484514
ENSG00000132911	Esophagus_Gastroesophageal_Junction	0
ENSG00000120903	Esophagus_Gastroesophageal_Junction	0
ENSG00000161896	Esophagus_Gastroesophageal_Junction	1.20684661832523
ENSG00000144619	Esophagus_Gastroesophageal_Junction	0.936163216869349
ENSG00000151067	Esophagus_Gastroesophageal_Junction	3.18039938260531
ENSG00000019102	Esophagus_Gastroesophageal_Junction	0.900892828217459
ENSG00000138821	Esophagus_Gastroesophageal_Junction	0.786590200412245
ENSG00000133687	Esophagus_Gastroesophageal_Junction	3.34276917291838
ENSG00000256053	Esophagus_Gastroesophageal_Junction	2.42857102949127
ENSG00000101442	Esophagus_Gastroesophageal_Junction	2.55126281347875
ENSG00000137841	Esophagus_Gastroesophageal_Junction	1.68866309515709
ENSG00000188641	Esophagus_Gastroesophageal_Junction	2.64292878143976
ENSG00000239713	Esophagus_Gastroesophageal_Junction	1.66473198427708
ENSG00000123384	Esophagus_Mucosa	4.42414106265401
ENSG00000120451	Esophagus_Mucosa	3.31021991489589
ENSG00000117335	Esophagus_Mucosa	5.21475687440598
ENSG00000163634	Esophagus_Mucosa	4.81394250185053
ENSG00000132563	Esophagus_Mucosa	0.912105647632014
ENSG00000124212	Esophagus_Mucosa	2.23851998272701
ENSG00000182600	Esophagus_Mucosa	0.303163361828054
ENSG00000183454	Esophagus_Mucosa	0.0545574010632225
ENSG00000132911	Esophagus_Mucosa	0.0282152151635239
ENSG00000120903	Esophagus_Mucosa	0.0117877185919501
ENSG00000161896	Esophagus_Mucosa	0.969878053399189
ENSG00000144619	Esophagus_Mucosa	0.401082905460976
ENSG00000151067	Esophagus_Mucosa	0.859945589191517
ENSG00000019102	Esophagus_Mucosa	3.42236024544417
ENSG00000138821	Esophagus_Mucosa	0.716523525908167
ENSG00000133687	Esophagus_Mucosa	1.37115590417309
ENSG00000256053	Esophagus_Mucosa	2.06178556041666
ENSG00000101442	Esophagus_Mucosa	2.70906403582914
ENSG00000137841	Esophagus_Mucosa	1.51799468446208
ENSG00000188641	Esophagus_Mucosa	2.71838876848074
ENSG00000239713	Esophagus_Mucosa	1.50863754916796
ENSG00000123384	Esophagus_Muscularis	5.20722185309817
ENSG00000120451	Esophagus_Muscularis	3.95975135990535
ENSG00000117335	Esophagus_Muscularis	4.3263491105863
ENSG00000163634	Esophagus_Muscularis	4.83240852723272
ENSG00000132563	Esophagus_Muscularis	3.90111593823914
ENSG00000124212	Esophagus_Muscularis	4.7277808887589
ENSG00000182600	Esophagus_Muscularis	0.249510044173921
ENSG00000183454	Esophagus_Muscularis	0.235282276279122
ENSG00000132911	Esophagus_Muscularis	0
ENSG00000120903	Esophagus_Muscularis	0
ENSG00000161896	Esophagus_Muscularis	1.06631185743667
ENSG00000144619	Esophagus_Muscularis	0.782339894220221
ENSG00000151067	Esophagus_Muscularis	3.50423623960489
ENSG00000019102	Esophagus_Muscularis	0.873781461227896
ENSG00000138821	Esophagus_Muscularis	0.912803059730916
ENSG00000133687	Esophagus_Muscularis	3.33856134966173
ENSG00000256053	Esophagus_Muscularis	2.56065271290202
ENSG00000101442	Esophagus_Muscularis	2.51754444776904
ENSG00000137841	Esophagus_Muscularis	1.71357310210062
ENSG00000188641	Esophagus_Muscularis	2.51585994054906
ENSG00000239713	Esophagus_Muscularis	1.59156434762252
ENSG00000123384	Fallopian_Tube	5.6724253419715
ENSG00000120451	Fallopian_Tube	3.89970538272259
ENSG00000117335	Fallopian_Tube	4.67234274643447
ENSG00000163634	Fallopian_Tube	4.45728200848471
ENSG00000132563	Fallopian_Tube	1.81294305909224
ENSG00000124212	Fallopian_Tube	5.6724253419715
ENSG00000182600	Fallopian_Tube	0.230351397733103
ENSG00000183454	Fallopian_Tube	0.146829085004015
ENSG00000132911	Fallopian_Tube	0
ENSG00000120903	Fallopian_Tube	0.022969070796172
ENSG00000161896	Fallopian_Tube	0.880042713278032
ENSG00000144619	Fallopian_Tube	1.09864980062013
ENSG00000151067	Fallopian_Tube	2.03143136551815
ENSG00000019102	Fallopian_Tube	1.91642664447443
ENSG00000138821	Fallopian_Tube	1.40101033514154
ENSG00000133687	Fallopian_Tube	2.94954490014904
ENSG00000256053	Fallopian_Tube	1.98841365140244
ENSG00000101442	Fallopian_Tube	3.04238307802874
ENSG00000137841	Fallopian_Tube	2.48054700714677
ENSG00000188641	Fallopian_Tube	2.74983059749013
ENSG00000239713	Fallopian_Tube	2.44346481381551
ENSG00000123384	Heart_Atrial_Appendage	5.10966851696843
ENSG00000120451	Heart_Atrial_Appendage	3.39550431847098
ENSG00000117335	Heart_Atrial_Appendage	3.82761509282524
ENSG00000163634	Heart_Atrial_Appendage	4.36150707364752
ENSG00000132563	Heart_Atrial_Appendage	3.56407620076608
ENSG00000124212	Heart_Atrial_Appendage	4.08590613803373
ENSG00000182600	Heart_Atrial_Appendage	0.189784512847034
ENSG00000183454	Heart_Atrial_Appendage	0.784732663215967
ENSG00000132911	Heart_Atrial_Appendage	0
ENSG00000120903	Heart_Atrial_Appendage	0
ENSG00000161896	Heart_Atrial_Appendage	2.92841348157958
ENSG00000144619	Heart_Atrial_Appendage	0.711379527670211
ENSG00000151067	Heart_Atrial_Appendage	3.16832063394798
ENSG00000019102	Heart_Atrial_Appendage	1.29088271425897
ENSG00000138821	Heart_Atrial_Appendage	3.27920975182736
ENSG00000133687	Heart_Atrial_Appendage	2.48353609404558
ENSG00000256053	Heart_Atrial_Appendage	2.18208319737439
ENSG00000101442	Heart_Atrial_Appendage	1.88977619482165
ENSG00000137841	Heart_Atrial_Appendage	2.02044988075025
ENSG00000188641	Heart_Atrial_Appendage	2.02658717053974
ENSG00000239713	Heart_Atrial_Appendage	1.37878606269137
ENSG00000123384	Heart_Left_Ventricle	4.16158479982913
ENSG00000120451	Heart_Left_Ventricle	3.32603145774156
ENSG00000117335	Heart_Left_Ventricle	3.71369318526184
ENSG00000163634	Heart_Left_Ventricle	4.5030566891261
ENSG00000132563	Heart_Left_Ventricle	1.38668064897879
ENSG00000124212	Heart_Left_Ventricle	2.49532785935918
ENSG00000182600	Heart_Left_Ventricle	0.129686271663812
ENSG00000183454	Heart_Left_Ventricle	0.34511051095205
ENSG00000132911	Heart_Left_Ventricle	0.0153974281481563
ENSG00000120903	Heart_Left_Ventricle	0
ENSG00000161896	Heart_Left_Ventricle	3.77708899789718
ENSG00000144619	Heart_Left_Ventricle	0.209564581914494
ENSG00000151067	Heart_Left_Ventricle	3.35382926015573
ENSG00000019102	Heart_Left_Ventricle	1.28438774009369
ENSG00000138821	Heart_Left_Ventricle	0.528763170113317
ENSG00000133687	Heart_Left_Ventricle	2.71528579521689
ENSG00000256053	Heart_Left_Ventricle	2.32498577702904
ENSG00000101442	Heart_Left_Ventricle	1.61965000978432
ENSG00000137841	Heart_Left_Ventricle	1.22048503857937
ENSG00000188641	Heart_Left_Ventricle	1.30665503328878
ENSG00000239713	Heart_Left_Ventricle	0.888292818696457
ENSG00000123384	Kidney_Cortex	3.43933091213504
ENSG00000120451	Kidney_Cortex	3.48493331007894
ENSG00000117335	Kidney_Cortex	4.97618451018602
ENSG00000163634	Kidney_Cortex	4.21822623812648
ENSG00000132563	Kidney_Cortex	1.04346031911509
ENSG00000124212	Kidney_Cortex	1.54941981862256
ENSG00000182600	Kidney_Cortex	0.467652749603061
ENSG00000183454	Kidney_Cortex	0.128400044404996
ENSG00000132911	Kidney_Cortex	0
ENSG00000120903	Kidney_Cortex	0.0143480560365129
ENSG00000161896	Kidney_Cortex	1.5855808659173
ENSG00000144619	Kidney_Cortex	0.680501777216988
ENSG00000151067	Kidney_Cortex	1.06689750545818
ENSG00000019102	Kidney_Cortex	2.17835451292939
ENSG00000138821	Kidney_Cortex	1.46032903718115
ENSG00000133687	Kidney_Cortex	2.53039119706978
ENSG00000256053	Kidney_Cortex	2.53530345241143
ENSG00000101442	Kidney_Cortex	2.39503321578885
ENSG00000137841	Kidney_Cortex	1.65230852502128
ENSG00000188641	Kidney_Cortex	1.90880562205605
ENSG00000239713	Kidney_Cortex	1.68629954285265
ENSG00000123384	Liver	5.3150261139298
ENSG00000120451	Liver	3.08271284134367
ENSG00000117335	Liver	4.23325278254606
ENSG00000163634	Liver	3.52547636267961
ENSG00000132563	Liver	0.092716791839786
ENSG00000124212	Liver	1.39405853959632
ENSG00000182600	Liver	1.15272118304686
ENSG00000183454	Liver	0.00773415397541131
ENSG00000132911	Liver	0
ENSG00000120903	Liver	0.0130824415043588
ENSG00000161896	Liver	2.37463304749108
ENSG00000144619	Liver	0.341648914998008
ENSG00000151067	Liver	0.167691023888388
ENSG00000019102	Liver	0.982450610995898
ENSG00000138821	Liver	2.14756494313852
ENSG00000133687	Liver	0.582143360211814
ENSG00000256053	Liver	1.76322878205932
ENSG00000101442	Liver	2.12043565155981
ENSG00000137841	Liver	1.72733769859943
ENSG00000188641	Liver	3.03360472980372
ENSG00000239713	Liver	1.01840327718835
ENSG00000123384	Lung	5.6724253419715
ENSG00000120451	Lung	3.66577455088127
ENSG00000117335	Lung	5.57134000442768
ENSG00000163634	Lung	4.20961354963995
ENSG00000132563	Lung	0.495878939792587
ENSG00000124212	Lung	3.50559158208349
ENSG00000182600	Lung	0.232822601570975
ENSG00000183454	Lung	0.0332078702140867
ENSG00000132911	Lung	0.198724324877305
ENSG00000120903	Lung	0.0760037190008955
ENSG00000161896	Lung	2.15845481985529
ENSG00000144619	Lung	1.01851628324758
ENSG00000151067	Lung	1.86745184372555
ENSG00000019102	Lung	4.44608339693222
ENSG00000138821	Lung	5.21146724915473
ENSG00000133687	Lung	2.6741847580462
ENSG00000256053	Lung	1.99197118098307
ENSG00000101442	Lung	2.64987905566756
ENSG00000137841	Lung	4.08042545347969
ENSG00000188641	Lung	3.57304589594989
ENSG00000239713	Lung	2.65268222441762
ENSG00000123384	Minor_Salivary_Gland	4.73488840650979
ENSG00000120451	Minor_Salivary_Gland	3.54491893103387
ENSG00000117335	Minor_Salivary_Gland	5.6724253419715
ENSG00000163634	Minor_Salivary_Gland	4.19139979472138
ENSG00000132563	Minor_Salivary_Gland	0.975987870049032
ENSG00000124212	Minor_Salivary_Gland	2.63978671202312
ENSG00000182600	Minor_Salivary_Gland	0.526660714229861
ENSG00000183454	Minor_Salivary_Gland	0.0280119735265543
ENSG00000132911	Minor_Salivary_Gland	0
ENSG00000120903	Minor_Salivary_Gland	0.00568271295543359
ENSG00000161896	Minor_Salivary_Gland	0.384397230536221
ENSG00000144619	Minor_Salivary_Gland	0.615855734016063
ENSG00000151067	Minor_Salivary_Gland	0.652890476543711
ENSG00000019102	Minor_Salivary_Gland	4.18777038763413
ENSG00000138821	Minor_Salivary_Gland	4.05535964717973
ENSG00000133687	Minor_Salivary_Gland	1.85336905087773
ENSG00000256053	Minor_Salivary_Gland	2.08871101659793
ENSG00000101442	Minor_Salivary_Gland	2.571627903004
ENSG00000137841	Minor_Salivary_Gland	2.1311727623851
ENSG00000188641	Minor_Salivary_Gland	2.70472782524364
ENSG00000239713	Minor_Salivary_Gland	1.97973472885072
ENSG00000123384	Muscle_Skeletal	2.79849444818546
ENSG00000120451	Muscle_Skeletal	3.14294343689608
ENSG00000117335	Muscle_Skeletal	3.26986003409292
ENSG00000163634	Muscle_Skeletal	4.51963296028868
ENSG00000132563	Muscle_Skeletal	0.818189289214215
ENSG00000124212	Muscle_Skeletal	1.12660463805758
ENSG00000182600	Muscle_Skeletal	0.156621321307216
ENSG00000183454	Muscle_Skeletal	0.0134834814010197
ENSG00000132911	Muscle_Skeletal	0
ENSG00000120903	Muscle_Skeletal	0
ENSG00000161896	Muscle_Skeletal	5.6724253419715
ENSG00000144619	Muscle_Skeletal	0.157339988866827
ENSG00000151067	Muscle_Skeletal	0.30569085148965
ENSG00000019102	Muscle_Skeletal	0.508564708786554
ENSG00000138821	Muscle_Skeletal	0.260958866361976
ENSG00000133687	Muscle_Skeletal	2.54184355652074
ENSG00000256053	Muscle_Skeletal	3.16447606983622
ENSG00000101442	Muscle_Skeletal	2.02529325135604
ENSG00000137841	Muscle_Skeletal	0.531461110154913
ENSG00000188641	Muscle_Skeletal	1.06214926260311
ENSG00000239713	Muscle_Skeletal	0.32691351949134
ENSG00000123384	Nerve_Tibial	5.6724253419715
ENSG00000120451	Nerve_Tibial	3.72542773489748
ENSG00000117335	Nerve_Tibial	5.15304587284116
ENSG00000163634	Nerve_Tibial	4.7084655977514
ENSG00000132563	Nerve_Tibial	1.86528789647843
ENSG00000124212	Nerve_Tibial	3.21352210480375
ENSG00000182600	Nerve_Tibial	1.36902819206188
ENSG00000183454	Nerve_Tibial	0.0652458919272599
ENSG00000132911	Nerve_Tibial	0.146626525125505
ENSG00000120903	Nerve_Tibial	0
ENSG00000161896	Nerve_Tibial	0.821065893231189
ENSG00000144619	Nerve_Tibial	2.78044259319879
ENSG00000151067	Nerve_Tibial	1.04759237946717
ENSG00000019102	Nerve_Tibial	1.07481158447166
ENSG00000138821	Nerve_Tibial	1.49874471825909
ENSG00000133687	Nerve_Tibial	3.4225329742271
ENSG00000256053	Nerve_Tibial	2.20630240172677
ENSG00000101442	Nerve_Tibial	3.17758837164103
ENSG00000137841	Nerve_Tibial	2.74027748950355
ENSG00000188641	Nerve_Tibial	2.92683637400691
ENSG00000239713	Nerve_Tibial	2.5455442563621
ENSG00000123384	Ovary	5.6724253419715
ENSG00000120451	Ovary	3.51762025422354
ENSG00000117335	Ovary	5.06807464934518
ENSG00000163634	Ovary	4.2670533973505
ENSG00000132563	Ovary	1.82450091720145
ENSG00000124212	Ovary	4.73376147600897
ENSG00000182600	Ovary	0.281493734526079
ENSG00000183454	Ovary	0.0427797690588238
ENSG00000132911	Ovary	0.0291909898376009
ENSG00000120903	Ovary	0
ENSG00000161896	Ovary	0.189824596574844
ENSG00000144619	Ovary	0.328476550023535
ENSG00000151067	Ovary	0.808041657293277
ENSG00000019102	Ovary	0.69766803086585
ENSG00000138821	Ovary	2.24525224309537
ENSG00000133687	Ovary	2.31434986378045
ENSG00000256053	Ovary	1.98999607715296
ENSG00000101442	Ovary	3.30553868913511
ENSG00000137841	Ovary	1.07073474235603
ENSG00000188641	Ovary	2.99903321963587
ENSG00000239713	Ovary	3.48215998155039
ENSG00000123384	Pancreas	2.78904284077297
ENSG00000120451	Pancreas	3.13893483486637
ENSG00000117335	Pancreas	4.80334353051237
ENSG00000163634	Pancreas	4.01004135172847
ENSG00000132563	Pancreas	0.680816146614292
ENSG00000124212	Pancreas	0.955362524821146
ENSG00000182600	Pancreas	0.291083730852564
ENSG00000183454	Pancreas	0.0328747085700764
ENSG00000132911	Pancreas	0
ENSG00000120903	Pancreas	0.024876128148111
ENSG00000161896	Pancreas	0.272561232759262
ENSG00000144619	Pancreas	0.437684712078124
ENSG00000151067	Pancreas	0.353216736066609
ENSG00000019102	Pancreas	0.622960076810041
ENSG00000138821	Pancreas	3.45208095990105
ENSG00000133687	Pancreas	0.74904330345656
ENSG00000256053	Pancreas	2.05695079356184
ENSG00000101442	Pancreas	2.11030503796791
ENSG00000137841	Pancreas	0.925181391075472
ENSG00000188641	Pancreas	1.55199691977097
ENSG00000239713	Pancreas	0.759447738847229
ENSG00000123384	Pituitary	4.38528090910045
ENSG00000120451	Pituitary	3.85787803908093
ENSG00000117335	Pituitary	4.45259316656599
ENSG00000163634	Pituitary	4.32600162943066
ENSG00000132563	Pituitary	5.5084533307733
ENSG00000124212	Pituitary	0.609363518033117
ENSG00000182600	Pituitary	0.643394321795347
ENSG00000183454	Pituitary	0.0572582926860915
ENSG00000132911	Pituitary	0.119150623931992
ENSG00000120903	Pituitary	0.253857923916238
ENSG00000161896	Pituitary	0.198337235478879
ENSG00000144619	Pituitary	1.94009893282443
ENSG00000151067	Pituitary	2.26579229033268
ENSG00000019102	Pituitary	1.25159162661515
ENSG00000138821	Pituitary	2.24195893615171
ENSG00000133687	Pituitary	3.05646771324665
ENSG00000256053	Pituitary	2.33475870040136
ENSG00000101442	Pituitary	2.86764345297284
ENSG00000137841	Pituitary	1.78978356055962
ENSG00000188641	Pituitary	2.08006280438893
ENSG00000239713	Pituitary	1.81692133902312
ENSG00000123384	Prostate	4.86967231695951
ENSG00000120451	Prostate	3.93586260657412
ENSG00000117335	Prostate	5.51522866270399
ENSG00000163634	Prostate	4.35330687583026
ENSG00000132563	Prostate	2.69917509976033
ENSG00000124212	Prostate	3.51716088167153
ENSG00000182600	Prostate	0.555289125998544
ENSG00000183454	Prostate	0.0666736106852225
ENSG00000132911	Prostate	0.0668478319406532
ENSG00000120903	Prostate	3.134268469143
ENSG00000161896	Prostate	2.35324957426376
ENSG00000144619	Prostate	1.27687147063858
ENSG00000151067	Prostate	2.53087127012031
ENSG00000019102	Prostate	4.55060388254649
ENSG00000138821	Prostate	1.80362866997122
ENSG00000133687	Prostate	2.20267528593183
ENSG00000256053	Prostate	2.31291649137477
ENSG00000101442	Prostate	2.89766297329875
ENSG00000137841	Prostate	2.14314098809675
ENSG00000188641	Prostate	2.39664284474483
ENSG00000239713	Prostate	2.67572795960801
ENSG00000123384	Skin_Not_Sun_Exposed_Suprapubic	4.60379869225793
ENSG00000120451	Skin_Not_Sun_Exposed_Suprapubic	3.22677062782439
ENSG00000117335	Skin_Not_Sun_Exposed_Suprapubic	4.55072565198885
ENSG00000163634	Skin_Not_Sun_Exposed_Suprapubic	4.49473684449431
ENSG00000132563	Skin_Not_Sun_Exposed_Suprapubic	1.1052524466248
ENSG00000124212	Skin_Not_Sun_Exposed_Suprapubic	2.24739755225504
ENSG00000182600	Skin_Not_Sun_Exposed_Suprapubic	1.90829747897578
ENSG00000183454	Skin_Not_Sun_Exposed_Suprapubic	0.125713693614213
ENSG00000132911	Skin_Not_Sun_Exposed_Suprapubic	0
ENSG00000120903	Skin_Not_Sun_Exposed_Suprapubic	0.0666848953369056
ENSG00000161896	Skin_Not_Sun_Exposed_Suprapubic	0.214882722940828
ENSG00000144619	Skin_Not_Sun_Exposed_Suprapubic	0.372383548702643
ENSG00000151067	Skin_Not_Sun_Exposed_Suprapubic	0.602637628309865
ENSG00000019102	Skin_Not_Sun_Exposed_Suprapubic	0.984285675736588
ENSG00000138821	Skin_Not_Sun_Exposed_Suprapubic	1.86537369892875
ENSG00000133687	Skin_Not_Sun_Exposed_Suprapubic	1.52504772958881
ENSG00000256053	Skin_Not_Sun_Exposed_Suprapubic	2.16969874650648
ENSG00000101442	Skin_Not_Sun_Exposed_Suprapubic	3.11839857398173
ENSG00000137841	Skin_Not_Sun_Exposed_Suprapubic	1.10925157294997
ENSG00000188641	Skin_Not_Sun_Exposed_Suprapubic	1.76481260272076
ENSG00000239713	Skin_Not_Sun_Exposed_Suprapubic	1.01553883166211
ENSG00000123384	Skin_Sun_Exposed_Lower_leg	4.82282977046896
ENSG00000120451	Skin_Sun_Exposed_Lower_leg	3.30681448248571
ENSG00000117335	Skin_Sun_Exposed_Lower_leg	4.46081244734876
ENSG00000163634	Skin_Sun_Exposed_Lower_leg	4.33329336498565
ENSG00000132563	Skin_Sun_Exposed_Lower_leg	1.26441281867631
ENSG00000124212	Skin_Sun_Exposed_Lower_leg	2.31708147196137
ENSG00000182600	Skin_Sun_Exposed_Lower_leg	2.23125788208606
ENSG00000183454	Skin_Sun_Exposed_Lower_leg	0.088794090852981
ENSG00000132911	Skin_Sun_Exposed_Lower_leg	0
ENSG00000120903	Skin_Sun_Exposed_Lower_leg	0.121022891082889
ENSG00000161896	Skin_Sun_Exposed_Lower_leg	0.24220130774841
ENSG00000144619	Skin_Sun_Exposed_Lower_leg	0.350763498868475
ENSG00000151067	Skin_Sun_Exposed_Lower_leg	0.77759600561792
ENSG00000019102	Skin_Sun_Exposed_Lower_leg	0.971642086367035
ENSG00000138821	Skin_Sun_Exposed_Lower_leg	2.1078240731442
ENSG00000133687	Skin_Sun_Exposed_Lower_leg	1.61699992953364
ENSG00000256053	Skin_Sun_Exposed_Lower_leg	2.17093369005967
ENSG00000101442	Skin_Sun_Exposed_Lower_leg	3.09121656365891
ENSG00000137841	Skin_Sun_Exposed_Lower_leg	1.07571016346293
ENSG00000188641	Skin_Sun_Exposed_Lower_leg	1.80373649213719
ENSG00000239713	Skin_Sun_Exposed_Lower_leg	0.983027552084006
ENSG00000123384	Small_Intestine_Terminal_Ileum	4.65031759342044
ENSG00000120451	Small_Intestine_Terminal_Ileum	3.64237927007101
ENSG00000117335	Small_Intestine_Terminal_Ileum	5.05943556952435
ENSG00000163634	Small_Intestine_Terminal_Ileum	4.20949368643443
ENSG00000132563	Small_Intestine_Terminal_Ileum	1.0369898849564
ENSG00000124212	Small_Intestine_Terminal_Ileum	1.71542585528475
ENSG00000182600	Small_Intestine_Terminal_Ileum	1.67311536413297
ENSG00000183454	Small_Intestine_Terminal_Ileum	0.126228984094857
